"Year","geographic_level","country_code","country_name","region_code","Region","LANumber","new_la_code","LA_name","PriNOR","For_3_P","For_1_P","SecNOR","For_3_S","For_1_S","Quan_P_Su","Quan_S_Su","PRI_NoR19","SEC_NoR19","SEC_NoR15","PRI_NoR15","An_P_gro","An_S_gro","NoR_10_to_15_P_percent","NoR_10_to_15_S_percent","NoR_10_to_19_P_percent","NoR_10_to_19_S_percent","NoR_15_to_current_P_percent","NoR_15_to_current_S_percent","NoR_19_to_current_P_percent","NoR_19_to_current_S_percent","Ban_P_gro","Ban_S_gro","Qual_P_1_N","Qual_P_2_N","Qual_P_3_N","Qual_P_4_N","Qual_P_0_N","Qual_P_Prop","Qual_P_1_E","Qual_P_2_E","Qual_P_3_E","Qual_P_4_E","Qual_P_0_E","Qual_S_Prop","KS2Mat_WAA_N","KS2Mat_AA_N","KS2Mat_A_N","KS2Mat_BA_N","KS2Mat_WBA_N","KS2Mat_NR_N","Qual_KS2Mat_Prop","KS2Mat_WAA_E","KS2Mat_AA_E","KS2Mat_A_E","KS2Mat_BA_E","KS2Mat_WBA_E","KS2Mat_NR_E","KS2Read_WAA_N","KS2Read_AA_N","KS2Read_A_N","KS2Read_BA_N","KS2Read_WBA_N","KS2Read_NR_N","Qual_KS2Read_Prop","KS2Read_WAA_E","KS2Read_AA_E","KS2Read_A_E","KS2Read_BA_E","KS2Read_WBA_E","KS2Read_NR_E","Qual_S_1_N","Qual_S_2_N","Qual_S_3_N","Qual_S_4_N","Qual_S_0_N","Qual_KS4_Prop","Qual_S_1_E","Qual_S_2_E","Qual_S_3_E","Qual_S_4_E","Qual_S_0_E","KS4_WAA_N","KS4_AA_N","KS4_A_N","KS4_BA_N","KS4_WBA_N","KS4_NR_N","KS4_WAA_E","KS4_AA_E","KS4_A_E","KS4_BA_E","KS4_WBA_E","KS4_NR_E","PriCap10","SecCap10","PriCap","SecCap","Quan_P_UP","Quan_S_UP","Quan_P_In","Quan_S_In","Quan_P_RP","Quan_S_RP","Quan_P_PP","Quan_S_PP","Pref_P_1_CY","Pref_P_2_CY","Pref_P_3_CY","Pref_S_1_CY","Pref_S_2_CY","Pref_S_3_CY","Pref_P_T3_CY","Pref_S_T3_CY","Pref_P_1_NY","Pref_P_2_NY","Pref_P_3_NY","Pref_S_1_NY","Pref_S_2_NY","Pref_S_3_NY","Pref_P_T3_NY","Pref_S_T3_NY","CPP_P_NS","CPP_P_EP","CPP_P_ET","CPP_S_NS","CPP_S_EP","CPP_S_ET","Projects_P_NS","Projects_P_EP","Projects_P_ET","Projects_S_NS","Projects_S_EP","Projects_S_ET","Cost_P_NS","Cost_P_EP","Cost_P_ET","Cost_S_NS","Cost_S_EP","Cost_S_ET","Places_P_NS","Places_P_EP","Places_P_ET","Places_S_NS","Places_S_EP","Places_S_ET","Funding","NoR_10_to_break_P_percent","NoR_10_to_break_S_percent","NoR_break_to_current_P_percent","NoR_break_to_current_S_percent"
"2022/23","Local authority","E92000001","England","E12000004","East Midlands","830","E10000007","Derbyshire","57435","-0.007626012","-0.003621485","41419","-0.013230643","0.003307661","0.171024164","0.087008618","59647","38136","37928","57566","-0.026151301","-0.00178662","0.051549028","-0.113873183","0.089562326","-0.109013597","-0.00227564882048431","0.0920428179708922","-0.0370848491961037","0.086086637298091","0.049156072","-0.032311574","0","265","80","0","0","0.7681159420289855","3844","51953","8067","854","630","1","0","60","285","0","0","0","0.17391304347826086","3570","5688","30283","8878","5268","11661","0","0","345","0","0","0","0","3634","3463","34436","5485","6585","11745","0","459","0","0","0","0.17429193899782136","2582","28889","10998","3056","0","0","80","379","0","0","0","1090","6255","16980","10893","7504","2803",NA,NA,NA,NA,"13.92937934","9.354767584","4612","0","370","250","365","300","95.1","3.4","0.8","94.6","3.5","0.5","99.3","98.6","96.7","2.4","0.2","94.9","3.4","0.5","99.3","98.8","24580.83052","20588.17969","9733.810863","29778.91981","28316.92771","10927.09182","70","1204","616","12","144","41","584114275.6","2644263447","207271768.5","336620909.6","844269199.8","34933912.55","23763","128436","21294","11304","29815","3197","71464521.29","0.089562326","-0.113873183","-0.0370848491961037","0.0920428179708922"
"2022/23","Local authority","E92000001","England","E12000009","South West","800","E06000022","Bath and North East Somerset","12806","0.031469624","0.019600187","11035","0.043226099","0.002809243","0.180582286","0.142030747","12942","10975","10057","12404","0.042167734","0.015314907","0.078233658","-0.059126205","0.125","0.026756479","0.0324089003547243","0.0972456995127772","-0.0105084221913151","0.00546697038724374","0.113178025","0.032369726","0","72","0","0","0","1","3854","9877","974","945","0","z","0","0","72","0","0","0","0","847","420","8955","1183","1635","2610","0","0","72","0","0","0","0","1162","889","9804","0","1185","2610","0","0","0","0","0","z","0","12437","1645","1055","0","0","0","0","0","0","0","4120","2407","8010","0","0","600",NA,NA,NA,NA,"20.98825832","14.96333487","3544","1281","20","200","210","30","94.2","4.1","0.1","91.5","5.8","0.9","98.5","98.1","97.1","2","0.2","89.8","5.4","1.5","99.3","96.7","24103.53284","20188.40921","9544.804827","29200.68836","27767.08446","10714.91528","70","1204","616","12","144","41","572772250.9","2592918526","203247074","330084581.2","827875623.1","34255584.16","23763","128436","21294","11304","29815","3197","43056584.99","0.125","-0.059126205","-0.0105084221913151","0.0972456995127772"
"2022/23","Local authority","E92000001","England","E12000002","North West","355","E08000006","Salford","22093","-0.039062146","0.004571584","13239","-0.002190498","0.010197145","0.084681656","0.034894955","21647","11291","10293","19944","-0.00466211","0.046755797","0.192109982","-0.045530415","0.293903168","0.047014095","0.107751704773365","0.28621393179831","0.0206033168568393","0.172526791249668","0.320561865","0.227652077","0","0","0","0","0","z","3900","17745","1715","225","0","z","0","0","0","0","0","0","z","1890","3090","12560","3705","1650","690","0","0","0","0","0","0","z","910","1495","16355","1680","2455","690","0","0","0","0","0","z","0","8130","3992","330","0","0","0","0","0","0","0","0","900","1850","4600","4652","450",NA,NA,NA,NA,"7.749527212","5.449750952","4778","499","210","370","0","475","88.2","6.1","1.4","81.3","10.2","1.9","95.6","93.3","89.1","5.3","1.1","81","8.8","2.8","95.5","92.5","23864.884","19988.52397","9450.301809","28911.57263","27492.16283","10608.82701","70","1204","616","12","144","41","567101238.5","2567246065","201234726.7","326816417","819678834.7","33916419.96","23763","128436","21294","11304","29815","3197","67280672.42","0.293903168","-0.045530415","0.0206033168568393","0.28621393179831"
"2022/23","Local authority","E92000001","England","E13000001","Inner London","316","E09000025","Newham","32364","0.025336794","-0.005530837","23340","0.036632391","0.005741217","0.200734803","0.060055158","34263","21396","18585","32952","-0.038777654","-0.009811482","0.182049718","0.053750638","0.229077734","0.213131485","-0.0178441369264385","0.255851493139629","-0.0554242185447859","0.0908581043185642","0.160957061","0.323354312","0","0","0","0","0","z","15750","20757","1785","0","630","1","0","0","0","0","0","0","z","11760","10680","12882","1470","0","2130","0","0","0","0","0","0","z","6300","5010","22752","2730","0","2130","150","450","0","0","0","0.25","7808","16590","1875","600","0","150","0","450","0","0","0","6600","9758","4650","5265","0","600",NA,NA,NA,NA,"15.41520277","7.928431835","7624","10045","0","0","0","0","93.6","3.9","1","67.6","17.1","6.9","98.5","91.7","92.2","4.6","0.9","69.5","19","5.5","97.8","94","30785.70036","25785.19592","12190.88933","37295.9287","35464.89005","13685.38684","70","1204","616","12","144","41","731560597.7","3311747424","259592797.5","421593178","1057385697","43752181.74","23763","128436","21294","11304","29815","3197","243289795.2","0.229077734","0.053750638","-0.0554242185447859","0.255851493139629"
"2022/23","Local authority","E92000001","England","E12000002","North West","889","E06000008","Blackburn with Darwen","15083","-0.028376318","-0.005303985","10980","0.008834244","0.001001821","0.144839753","0.100984429","15341","9921","9140","14772","-0.0344096","-0.002823315","0.074718079","0.01861139","0.116114951","0.105650284","0.0210533441646358","0.201312910284464","-0.016817678117463","0.106743271847596","0.097344489","0.223671013","0","0","0","0","0","z","2520","13925","210","210","0","z","0","0","0","0","0","0","z","1750","3320","6759","2355","1245","1436","0","0","0","0","0","0","z","420","2030","9414","1900","1665","1436","0","0","0","0","0","z","2950","5030","4750","0","0","0","0","0","0","0","0","1600","2980","3250","900","3700","300",NA,NA,NA,NA,"10.36848176","8.695320835","1957","2728","20","0","140","385","91.6","5.4","1.6","76.9","13.1","4.3","98.6","94.4","91.6","7.1","0.9","76.8","12.2","4.2","99.6","93.2","23864.884","19988.52397","9450.301809","28911.57263","27492.16283","10608.82701","70","1204","616","12","144","41","567101238.5","2567246065","201234726.7","326816417","819678834.7","33916419.96","23763","128436","21294","11304","29815","3197","20988450.31","0.116114951","0.01861139","-0.016817678117463","0.201312910284464"
"2022/23","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","381","E08000033","Calderdale","17657","0.008948292","-0.000283174","14558","0.060653936","0.02280533","0.201986442","0.057535139","19150","13714","12727","18757","-0.039870873","0.02184366","0.077369328","-0.033416876","0.099942562","0.041543252","-0.0586447726182225","0.14386736858647","-0.0779634464751958","0.0615429488114336","0.014187249","0.105642895","0","50","57","0","0","0.4672897196261682","2878","14653","3239","0","0","0.810126582","107","0","0","0","0","0","1","4041","2719","11283","1260","630","837","107","0","0","0","0","0","1","3132","2560","12981","420","840","837","0","320","0","75","0","0.15625","2920","10164","1950","1703","0","0","50","270","0","0","75","0","3785","7869","2780","600","1703",NA,NA,NA,NA,"14.78353202","8.25734836","1556","1743","0","30","0","0","98.2","1.4","0.1","86.8","6.3","2.6","99.6","95.8","95.8","2.9","0","88.6","5.2","3","98.7","96.8","21717.04444","18189.55681","8599.774646","26309.5311","25017.86817","9654.03258","70","1204","616","12","144","41","516062127","2336193919","183123601.3","297402939.5","745907739.6","30863942.16","23763","128436","21294","11304","29815","3197","42161407.85","0.099942562","-0.033416876","-0.0779634464751958","0.14386736858647"
"2022/23","Local authority","E92000001","England","E12000008","South East","869","E06000037","West Berkshire","12611","0.018634525","0.02275791","10412","0.026699962","0.01555897","0.121415113","0.07746587","13290","9335","9221","12816","0.001268734","0.012485594","0.076884295","-0.059657353","0.116712881","-0.048031817","-0.0159956304619226","0.129161696128403","-0.0510910458991723","0.115372254954472","0.059658852","0.061798899","0","0","0","0","0","z","1197","12508","409","0","210","1","0","0","0","0","0","0","z","647","735","8097","1785","1030","2030","0","0","0","0","0","0","z","478","765","9821","915","315","2030","0","166","0","0","0","1","5185","7226","0","1267","0","0","166","0","0","0","0","3277","6685","0","1661","2055","0",NA,NA,NA,NA,"10.17872103","9.188095926","1283","1078","90","0","0","0","94.1","4","0.6","88.3","7.9","1.1","98.8","97.3","93.4","4.7","1.3","89","7.5","1.4","99.4","97.9","26967.31892","22587.03209","10678.84104","32670.07707","31066.144","11987.97452","70","1204","616","12","144","41","640824399.5","2900988053","227395241.2","369302551.3","926237083.3","38325554.55","23763","128436","21294","11304","29815","3197","39546197.15","0.116712881","-0.059657353","-0.0510910458991723","0.129161696128403"
"2022/23","Local authority","E92000001","England","E12000008","South East","852","E06000045","Southampton","19429","-0.053322353","-0.013021772","13127","-0.002894797","0.007084635","0.182776958","0.059423848","20190","10612","9598","18405","-0.058778115","0.006094309","0.175287356","-0.063518392","0.289272031","0.03541809","0.0556370551480576","0.367680766826422","-0.0376919266963843","0.236995853750471","0.240676884","0.280807884","0","102","0","0","0","1","3594","14016","3945","0","0","1","0","0","30","72","0","0","0","2190","3255","8508","3198","1650","2754","0","0","0","102","0","0","0","1635","840","11940","2736","1650","2754","80","900","0","0","0","1","2070","7375","2850","0","0","80","0","0","0","0","900","2070","0","2238","3826","4161","0",NA,NA,NA,NA,"12.81595846","9.605406881","4740","2376","0","120","0","0","89.8","6.6","1","84.8","7.6","2.4","97.4","94.8","92.7","5.2","1","84.4","6.9","2.8","98.8","94.2","26967.31892","22587.03209","10678.84104","32670.07707","31066.144","11987.97452","70","1204","616","12","144","41","640824399.5","2900988053","227395241.2","369302551.3","926237083.3","38325554.55","23763","128436","21294","11304","29815","3197","75976450.41","0.289272031","-0.063518392","-0.0376919266963843","0.367680766826422"
"2022/23","Local authority","E92000001","England","E13000002","Outer London","301","E09000002","Barking and Dagenham","24388","0.028702641","-0.003854355","16211","0.008204306","0.01289248","0.213040283","0.201379247","25014","13598","11235","23480","-0.033951124","0.028129048","0.321179383","0.03491157","0.407494936","0.252579219","0.0386712095400341","0.442901646639964","-0.025025985448149","0.192160611854684","0.372270988","0.493275608","0","0","0","0","0","z","2370","26548","840","0","0","1","0","0","0","0","0","0","z","5015","7628","11595","1950","1530","2040","0","0","0","0","0","0","z","2070","5293","11727","7158","1470","2040","0","54","0","0","0","0","1824","21436","600","0","0","0","0","54","0","0","0","3985","7736","7896","3643","0","600",NA,NA,NA,NA,"14.86688045","24.31667536","8711","12679","0","0","180","0","95.5","3","0.5","80.8","8.9","3.5","99.1","93.3","94.2","3.8","0.3","81.8","9.4","3.2","98.3","94.4","28876.50964","24186.11401","11434.86519","34983.00289","33265.51702","12836.68068","70","1204","616","12","144","41","686192498.6","3106367739","243494019.3","395447864.6","991811390","41038868.15","23763","128436","21294","11304","29815","3197","201979789.4","0.407494936","0.03491157","-0.025025985448149","0.442901646639964"
"2022/23","Local authority","E92000001","England","E12000004","East Midlands","855","E10000018","Leicestershire","54676","0.034146609","0.002725144","40003","0.056495763","0.007624428","0.09618131","0.091842083","54445","37089","34819","51493","0.050387739","0.072244582","0.06588698","-0.045531798","0.126992341","0.016694079","0.0618142271765094","0.148884229874494","0.00424281384883828","0.0785677694195044","0.13177396","0.096573465","0","350","105","0","210","0.7692307692307693","7973","47717","4792","105","630","0.5842956120092379","0","30","255","0","140","240","0.070588235","6119","7663","34162","6128","3619","3526","0","30","425","0","0","210","0.065934066","4196","5781","41772","4226","2136","3106","46","207","30","150","0","0.36228287841191065","5611","28523","7553","5757","0","46","100","107","150","0","30","4575","8877","12176","12543","6253","3020",NA,NA,NA,NA,"11.94752158","10.61470017","9149","0","760","1440","659","2065","94.3","3.7","1","90.7","5.7","1.4","99","97.8","95","3.6","0.8","91.5","5.7","1.3","99.4","98.5","24580.83052","20588.17969","9733.810863","29778.91981","28316.92771","10927.09182","70","1204","616","12","144","41","584114275.6","2644263447","207271768.5","336620909.6","844269199.8","34933912.55","23763","128436","21294","11304","29815","3197","166060061.8","0.126992341","-0.045531798","0.00424281384883828","0.148884229874494"
"2022/23","Local authority","E92000001","England","E12000002","North West","342","E08000013","St. Helens","14315","-0.013901502","0.005099546","10452","0.014446996","-0.001913509","0.118141925","0.063477974","14817","9301","8928","14176","-0.01830248","-0.012150785","0.051866142","-0.076827629","0.099428656","-0.038258712","0.00980530474040632","0.170698924731183","-0.0338800026996018","0.123750134394151","0.06218001","0.080756902","0","0","0","0","0","z","3676","11490","724","0","0","z","0","0","0","0","0","0","z","1365","2381","9009","1676","1279","180","0","0","0","0","0","0","z","1610","1686","9876","1278","1260","180","0","0","0","0","0","z","0","7530","2830","0","0","0","0","0","0","0","0","0","0","5000","2830","2530","0",NA,NA,NA,NA,"8.521082442","7.414225941","1183","771","90","0","0","12","94.6","3.8","0.3","90.7","5.7","0.7","98.6","97.1","93.9","3.7","0.5","95.6","3.4","0.2","98.1","99.2","23864.884","19988.52397","9450.301809","28911.57263","27492.16283","10608.82701","70","1204","616","12","144","41","567101238.5","2567246065","201234726.7","326816417","819678834.7","33916419.96","23763","128436","21294","11304","29815","3197","21322209.58","0.099428656","-0.076827629","-0.0338800026996018","0.170698924731183"
"2022/23","Local authority","E92000001","England","E12000005","West Midlands","333","E08000028","Sandwell","33713","-0.01008513","-0.008631685","23647","-0.003129361","-0.007611959","0.077765005","0.096636785","33779","19897","17687","30295","-0.031501201","0.013997547","0.152426963","-0.02951989","0.284958917","0.091742112","0.112823898333058","0.336970656414316","-0.00195387666893632","0.188470623712117","0.282448265","0.297503429","0","0","0","0","0","z","6221","24129","3113","0","420","0.3525305410122164","0","0","0","0","0","0","z","3555","6557","14888","5683","210","2990","0","0","0","0","0","0","z","2711","2980","19581","3314","2307","2990","0","202","371","0","0","0","2830","18991","2038","1400","750","0","0","202","0","221","150","2600","4320","12532","2369","2838","1350",NA,NA,NA,NA,"4.638927389","10.12841907","6101","5774","50","60","0","1080","94.9","2.8","0.4","78.6","9.2","3.1","98.1","91","93.8","3.2","0.7","79","9.5","3","97.7","91.5","22910.28864","19188.98301","9072.289736","27755.10973","26392.47632","10184.47393","70","1204","616","12","144","41","544417189","2464556222","193185337.6","313743760.4","786891681.3","32559763.16","23763","128436","21294","11304","29815","3197","134049051.3","0.284958917","-0.02951989","-0.00195387666893632","0.336970656414316"
"2022/23","Local authority","E92000001","England","E13000002","Outer London","313","E09000018","Hounslow","22633","0.001148765","-0.014978129","16283","0.015107781","0.003132101","0.203948608","0.107458385","23626","14233","12983","21472","-0.066495825","-0.012282749","0.237507925","-0.021406497","0.361650625","0.072812241","0.0540704172876304","0.254178541169221","-0.0420299669855244","0.144031476146982","0.304420494","0.227330972","0","0","0","0","0","z","6693","17838","360","0","0","z","0","0","0","0","0","0","z","4596","7801","7110","3150","360","1874","0","0","0","0","0","0","z","2148","4363","12306","1260","2940","1874","0","0","0","0","0","z","8004","14492","0","0","0","0","0","0","0","0","0","9175","8001","2144","1476","0","1700",NA,NA,NA,NA,"12.91244789","11.77340318","6988","6625","0","0","180","180","85.4","9.8","2.2","67.3","13.5","7.3","97.4","88","87.7","7.6","2.4","67.2","14.7","6.9","97.7","88.8","28876.50964","24186.11401","11434.86519","34983.00289","33265.51702","12836.68068","70","1204","616","12","144","41","686192498.6","3106367739","243494019.3","395447864.6","991811390","41038868.15","23763","128436","21294","11304","29815","3197","131527711.1","0.361650625","-0.021406497","-0.0420299669855244","0.254178541169221"
"2022/23","Local authority","E92000001","England","E12000006","East of England","883","E06000034","Thurrock","17589","0.031155836","0.015464211","11412","0.037504381","0.032071504","0.060201565","0.137017703","17079","9723","8468","15560","0.003752345","0.045741325","0.193526118","-0.046074124","0.310040654","0.095302467","0.130398457583548","0.347661785545583","0.0298612330932724","0.173711817340327","0.349160083","0.285569449","0","0","0","0","0","z","2550","15300","84","0","0","z","0","0","0","0","0","0","z","1710","4020","9390","2730","84","0","0","0","0","0","0","0","z","1500","1890","9480","3060","2004","0","0","0","0","0","0","z","1360","7194","2060","3260","1200","0","0","0","0","0","0","2021","2600","1150","3563","3640","2100",NA,NA,NA,NA,"5.354449472","19.26495953","4233","6361","120","0","90","146","91.5","5.1","1.3","73.5","11.7","3.5","97.9","88.8","89.3","6.5","1.2","78.4","10.3","3.3","97","92","23626.23516","19788.63873","9355.798791","28622.45691","27217.2412","10502.73874","70","1204","616","12","144","41","561430226.1","2541573604","199222379.4","323548252.9","811482046.4","33577255.76","23763","128436","21294","11304","29815","3197","57055784.77","0.310040654","-0.046074124","0.0298612330932724","0.347661785545583"
